real_time,NE_ESPN,MIN_ESPN,NE_ODDS,MIN_ODDS_UGLY,MIN_ODDS,game_time,clean_game_time
28:23.5,37.9,62.1,0.4364,0.3538,0.6462, 2:43 - 2nd,1637
28:24.8,37.9,62.1,0.4364,0.3538,0.6462, 2:43 - 2nd,1637
28:26.0,37.9,62.1,0.4364,0.3538,0.6462, 2:43 - 2nd,1637
28:27.1,37.9,62.1,0.4364,0.3538,0.6462, 2:43 - 2nd,1637
28:28.4,37.9,62.1,0.4364,0.3538,0.6462, 2:43 - 2nd,1637
28:29.6,37.9,62.1,0.4364,0.3538,0.6462, 2:43 - 2nd,1637
28:30.8,37.9,62.1,0.4364,0.3538,0.6462, 2:43 - 2nd,1637
28:31.9,37.9,62.1,0.4364,0.3538,0.6462, 2:43 - 2nd,1637
28:33.1,37.9,62.1,0.4364,0.3538,0.6462, 2:43 - 2nd,1637
28:34.3,37.9,62.1,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:35.6,37.9,62.1,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:36.7,37.9,62.1,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:37.9,37.9,62.1,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:39.1,37.9,62.1,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:40.3,37.9,62.1,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:41.5,37.9,62.1,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:42.7,37.9,62.1,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:43.9,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:45.1,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:46.3,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:47.5,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:48.7,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:49.9,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:51.1,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:52.3,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:53.5,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:54.7,38,62,0.4359375,0.354875,0.645125, 2:43 - 2nd,1637
28:55.9,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
28:57.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
28:58.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
28:59.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:00.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:01.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:03.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:04.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:05.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:06.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:07.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:09.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:10.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:11.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:12.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:13.9,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:15.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:16.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:17.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:18.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:19.9,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:21.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:22.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:23.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:24.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:25.9,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:27.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:28.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:29.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:30.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:31.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:33.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:34.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:35.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:36.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:37.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:38.9,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:40.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:41.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:42.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:43.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:44.9,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:46.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:47.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:48.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:49.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:51.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:52.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:53.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:54.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:55.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:57.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:58.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
29:59.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:00.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:01.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:03.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:04.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:05.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:06.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:07.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:09.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:10.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:11.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:12.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:13.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:15.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:16.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:17.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:18.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:19.9,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:21.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:22.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:23.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:24.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:25.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:27.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:28.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:29.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:30.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:31.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:33.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:34.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:35.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:36.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:37.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:39.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:40.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:41.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:42.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:43.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:45.1,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:46.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:47.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:48.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:49.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:51.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:52.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:53.5,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:54.7,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:55.9,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:57.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:58.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
30:59.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:00.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:02.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:03.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:04.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:05.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:06.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:08.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:09.2,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:10.4,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:11.6,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:12.8,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:14.0,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:15.3,38,62,0.4359375,0.354875,0.645125, 2:00 - 2nd,1680
31:16.5,38,62,0.429428571,0.348285714,0.651714286, 2:00 - 2nd,1680
31:17.6,38,62,0.429428571,0.346428571,0.653571429, 2:00 - 2nd,1680
31:18.8,38,62,0.429428571,0.346428571,0.653571429, 2:00 - 2nd,1680
31:20.0,38,62,0.429428571,0.346428571,0.653571429, 2:00 - 2nd,1680
31:21.2,38,62,0.429428571,0.346428571,0.653571429, 2:00 - 2nd,1680
31:22.4,38,62,0.429428571,0.346428571,0.653571429, 2:00 - 2nd,1680
31:23.6,38,62,0.4295,0.3445,0.6555, 2:00 - 2nd,1680
31:24.8,38,62,0.4295,0.3445,0.6555, 2:00 - 2nd,1680
31:26.0,38,62, nan, nan,#VALUE!, 2:00 - 2nd,1680
31:27.1,38,62, nan, nan,#VALUE!, 2:00 - 2nd,1680
31:28.4,38,62, nan, nan,#VALUE!, 2:00 - 2nd,1680
31:29.5,38,62, nan, nan,#VALUE!, 2:00 - 2nd,1680
31:30.7,38,62, nan, nan,#VALUE!, 2:00 - 2nd,1680
31:32.0,38,62, nan, nan,#VALUE!, 2:00 - 2nd,1680
31:33.1,38,62, nan, nan,#VALUE!, 2:00 - 2nd,1680
31:34.3,38,62, nan, nan,#VALUE!, 2:00 - 2nd,1680
31:35.5,38,62,0.4515,0.3665,0.6335, 2:00 - 2nd,1680
31:36.7,38,62,0.4515,0.3665,0.6335, 2:00 - 2nd,1680
31:37.9,38,62,0.4404,0.3578,0.6422, 2:00 - 2nd,1680
31:39.1,38,62,0.4404,0.3578,0.6422, 2:00 - 2nd,1680
31:40.3,38,62,0.4404,0.3578,0.6422, 2:00 - 2nd,1680
31:41.5,38,62,0.4404,0.3578,0.6422, 2:00 - 2nd,1680
31:42.7,38,62,0.4356,0.353,0.647, 2:00 - 2nd,1680
31:43.9,38,62,0.4356,0.353,0.647, 2:00 - 2nd,1680
31:45.1,38,62,0.4356,0.353,0.647, 2:00 - 2nd,1680
31:46.2,38,62,0.4356,0.353,0.647, 2:00 - 2nd,1680
31:47.4,38,62,0.4356,0.353,0.647, 2:00 - 2nd,1680
31:48.6,38,62,0.4356,0.353,0.647, 2:00 - 2nd,1680
31:49.9,38,62,0.4356,0.353,0.647, 2:00 - 2nd,1680
31:51.1,38,62,0.4515,0.3665,0.6335, 2:00 - 2nd,1680
31:52.2,38,62,0.45,0.3674,0.6326, 2:00 - 2nd,1680
31:53.4,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
31:54.6,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
31:55.8,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
31:57.1,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
31:58.3,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
31:59.5,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:00.7,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:01.9,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:03.1,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:04.3,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:05.5,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:06.7,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:07.9,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:09.2,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:10.3,39.4,60.6,0.45,0.3674,0.6326, 2:00 - 2nd,1680
32:11.5,39.7,60.3,0.45,0.3674,0.6326, 1:29 - 2nd,1711
32:12.8,39.7,60.3,0.45,0.3674,0.6326, 1:29 - 2nd,1711
32:14.0,39.7,60.3,0.45,0.3674,0.6326, 1:29 - 2nd,1711
32:15.1,39.7,60.3,0.440727273,0.3608,0.6392, 1:35 - 2nd,1705
32:16.3,39.7,60.3,0.4404,0.3582,0.6418, 1:35 - 2nd,1705
32:17.6,39.7,60.3,0.4404,0.3582,0.6418, 1:35 - 2nd,1705
32:18.8,39.7,60.3,0.4404,0.3582,0.6418, 1:35 - 2nd,1705
32:20.0,39.7,60.3,0.441454545,0.359545455,0.640454545, 1:35 - 2nd,1705
32:21.2,39.7,60.3,0.442,0.359,0.641, 1:35 - 2nd,1705
32:22.4,39.7,60.3,0.442,0.359,0.641, 1:35 - 2nd,1705
32:23.7,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:24.9,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:26.1,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:27.3,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:28.4,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:29.6,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:30.8,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:32.1,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:33.3,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:34.5,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:35.7,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:36.9,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:38.1,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:39.3,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:40.5,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:41.7,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:42.9,39.7,60.3,0.4415625,0.35975,0.64025, 1:35 - 2nd,1705
32:44.1,39.7,60.3,0.442285714,0.359428571,0.640571429, 1:35 - 2nd,1705
32:45.3,39.7,60.3,0.442285714,0.359428571,0.640571429, 1:35 - 2nd,1705
32:46.5,39.7,60.3,0.442285714,0.359428571,0.640571429, 1:35 - 2nd,1705
32:47.7,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:49.0,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:50.2,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:51.4,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:52.5,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:53.7,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:54.9,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:56.1,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:57.3,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:58.5,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
32:59.7,39.7,60.3, nan, nan,#VALUE!, 1:35 - 2nd,1705
33:00.9,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:02.0,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:03.2,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:04.4,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:05.6,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:06.8,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:08.0,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:09.2,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:10.4,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:11.6,39.7,60.3,0.3915,0.3045,0.6955, 1:35 - 2nd,1705
33:12.8,39.7,60.3,0.391428571,0.306428571,0.693571429, 1:35 - 2nd,1705
33:13.9,39.7,60.3,0.391428571,0.306428571,0.693571429, 1:35 - 2nd,1705
33:15.2,39.7,60.3,0.391428571,0.306428571,0.693571429, 1:35 - 2nd,1705
33:16.4,39.7,60.3,0.391428571,0.306428571,0.693571429, 1:35 - 2nd,1705
33:17.5,39.7,60.3,0.391428571,0.306428571,0.693571429, 1:35 - 2nd,1705
33:18.7,39.7,60.3,0.391428571,0.306428571,0.693571429, 1:35 - 2nd,1705
33:19.9,39.7,60.3,0.391428571,0.306428571,0.693571429, 1:35 - 2nd,1705
33:21.1,39.7,60.3,0.391428571,0.306428571,0.693571429, 1:35 - 2nd,1705
33:22.3,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:23.5,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:24.7,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:25.9,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:27.1,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:28.3,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:29.4,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:30.7,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:31.8,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:33.1,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:34.2,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:35.5,34.1,65.9,0.391428571,0.306428571,0.693571429, 1:30 - 2nd,1710
33:36.7,34.1,65.9,0.43,0.348833333,0.651166667, 1:30 - 2nd,1710
33:37.9,34.1,65.9,0.4365,0.3525,0.6475, 1:30 - 2nd,1710
33:39.1,34.1,65.9,0.4365,0.3525,0.6475, 1:30 - 2nd,1710
33:40.2,34.1,65.9,0.4365,0.3525,0.6475, 1:30 - 2nd,1710
33:41.4,34.1,65.9,0.4365,0.3525,0.6475, 1:30 - 2nd,1710
33:42.6,34.1,65.9,0.4365,0.3525,0.6475, 1:30 - 2nd,1710
33:43.8,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:44.9,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:46.1,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:47.3,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:48.5,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:49.7,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:50.9,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:52.1,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:53.3,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:54.5,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:55.6,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:56.8,34.1,65.9,0.435428571,0.354428571,0.645571429, 1:30 - 2nd,1710
33:58.0,34.1,65.9,0.4430625,0.3620625,0.6379375, 1:30 - 2nd,1710
33:59.2,34.1,65.9,0.4430625,0.3620625,0.6379375, 1:30 - 2nd,1710
34:00.4,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:01.6,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:02.9,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:04.1,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:05.3,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:06.4,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:07.7,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:08.9,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:10.1,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:11.3,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:12.5,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:13.7,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:14.8,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:16.0,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:17.3,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:18.4,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:19.6,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:20.8,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:22.0,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:23.3,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:24.5,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:25.7,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:26.9,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:28.1,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:29.3,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:30.5,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:31.8,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:32.9,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:34.1,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:35.3,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:36.6,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:37.8,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:39.0,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:40.2,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:41.4,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:42.6,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:43.8,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:45.0,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:46.2,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:47.4,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:48.6,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:49.8,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:51.1,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:52.3,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:53.5,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:54.7,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:55.9,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:57.1,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:58.3,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
34:59.5,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
35:00.7,34.1,65.9,0.4430625,0.362875,0.637125, 1:30 - 2nd,1710
